,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango,closest_metro,dist_closest_metro,closest_super,closest_super_dist
3623,3834,La Florida,3.0,1.0,1.0,No,200.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/rojas-magallanessanta-raquel/6373663,15.0,541.5,alto,SANTA JULIA,0.4775082797733025,Superbodega Acuenta,0.8451807181033216
3624,3835,Maipú,3.0,3.0,2.443019943019943,No,160.0,4733.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/los-ministroslas-rosas/6743011,30.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
3625,3836,Puente Alto,2.0,1.0,1.0,,120.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/del-arquitecto/6550137,20.0,369.1,medio,PLAZA DE PUENTE ALTO,3.4905985460633766,Plazuela Independencia,3.7935410430630023
3626,3838,Santiago,5.0,2.0,1.0,,240.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/juan-solar-parra/4954665,16.0,1183.1,crítico,LA CISTERNA L2,1.2809123044315862,La Cisterna ,1.0998900651281025
3627,3839,San Bernardo,3.0,2.0,2.0,,119.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-de-asis/6570755,24.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
3628,3840,Maipú,3.0,2.0,2.0,,135.0,4326.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-jacaranda-diez/5871894,32.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
3629,3841,Las Condes,6.0,3.0,4.0,No,500.0,22500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/republica-de-hondurassan-carlos-de-apoquindo/6343298,45.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
3630,3842,Pudahuel,3.0,4.0,2.443019943019943,No,298.0,10003.15,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/av-el-rodeo-poniente-ag57453av-los-pozos/6742952,34.0,471.9,medio,PUDAHUEL,11.763654364003278,Unimarc,3.7300224523731975
3631,3843,Puente Alto,2.0,1.0,2.0,,135.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/bombero-belarmino-meza/6515891,18.0,369.1,medio,PLAZA DE PUENTE ALTO,2.3480060589065137,Superbodega Acuenta,0.6464777763244325
3632,3844,Colina,4.0,5.0,2.0,No,5000.0,20200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/condominio-el-algarrobal/6629236,4.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
3633,3845,Peñalolén,3.0,2.0,1.0,,130.0,4500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/calle-nueva-1544/6042762,35.0,415.5,medio,GRECIA,1.5896358344846515,Grecia,1.4986255566478102
3634,3846,Santiago,3.0,1.0,3.0,,100.0,1890.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/san-miguel-las-araucarias/5893674,19.0,1183.1,crítico,PLAZA DE ARMAS,0.0577957445561542,Express de Lider,0.2421656996236552
3635,3847,Maipú,4.0,2.0,2.0,,110.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/la-tierra/5976899,37.0,370.9,medio,LAS PARCELAS,1.3263728278172688,Express de Lider,2.16162013381469
3636,3848,Puente Alto,3.0,1.0,2.0,,80.0,2126.65,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/jorge-pinto/6745001,27.0,369.1,medio,PLAZA DE PUENTE ALTO,2.004789109352353,Plazuela Independencia,2.805823903913064
3637,3849,Colina,5.0,3.0,3.0,No,980.0,24200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/piedra-roja/6742857,25.0,421.3,medio,LOS LIBERTADORES,10.587631731902682,Piedra Roja ,2.007991838666325
3638,3850,Puente Alto,2.0,2.0,1.0,,90.0,2583.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/brisas-del-maipo/6466881,29.0,369.1,medio,PLAZA DE PUENTE ALTO,3.2580510029844496,Superbodega Acuenta,0.9022965178463218
3639,3851,Huechuraba,5.0,4.0,1.0,No,318.0,10200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/pedro-fontova/5714665,32.0,536.5,alto,LOS LIBERTADORES,3.5773606158684204,Pedro Fontova,0.0
3640,3852,Colina,5.0,5.0,2.0,,414.0,13700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/parque-norte/6091528,33.0,421.3,medio,LOS LIBERTADORES,6.815080320228699,Pedro Fontova,3.2446160081761906
3641,3853,La Reina,7.0,5.0,7.0,,490.0,15300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/valenzuela-puelma-pintor-jose-gil-de-castro/4935214,31.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
3642,3854,Independencia,2.0,1.0,1.0,,103.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/av-independencia-1144/6683212,43.0,561.4,alto,HOSPITALES,0.1148994448000048,Vivaceta ,0.6637817349215374
3643,3855,Peñaflor,3.0,1.0,2.443019943019943,No,105.0,1260.24,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/casa-2-pisos-en-los-rosales/5785989,12.0,284.4,bajo,LOS DOMINICOS,10368.640618653786,Jumbo Chamisero,64.49704335126972
3644,3856,Las Condes,1.0,3.0,2.0,No,281.0,12747.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/orlando-florida-usa/6527249,45.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
3645,3857,Puente Alto,3.0,3.0,2.0,,187.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/juan-de-dios-malebran/6461716,25.0,369.1,medio,PLAZA DE PUENTE ALTO,1.1256882561113806,Plazuela Independencia,1.041936957419952
3646,3858,Vitacura,4.0,2.0,1.0,No,270.0,11700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/apolo-colegio-manquehue/6361227,43.0,593.7,alto,MANQUEHUE,3.203767524179193,Unimarc,0.4957991754219655
3647,3859,San Bernardo,4.0,3.0,2.0,,113.0,4500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/roberto-paut-calderon/6182128,40.0,598.2,alto,LA CISTERNA L2,8.136567194095939,San Bernardo Estación ,1.323454035610815
3648,3860,Til til,3.0,2.0,3.0,,192.0,1827.35,https://chilepropiedades.cl/ver-publicacion/venta-usada/til-til/casa/los-copihues/6354366,10.0,385.6,medio,LOS LIBERTADORES,38.54110146819065,Unimarc,23.848720574756467
3649,3861,San Joaquín,2.0,1.0,2.0,,1125.9585436648158,2362.92,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/pasaje-yal/4702416,2.0,482.3,medio,LOS LIBERTADORES,6749.450842280784,Lo Campino,114.54399677166596
3650,3862,La Cisterna,3.0,2.0,3.0,,287.0,5671.08,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/calle-uno/6744920,20.0,794.1,crítico,LA CISTERNA L2,1.614124208405536,Jumbo Maipú,0.670827125024092
3651,3863,Maipú,4.0,2.0,2.443019943019943,No,250.0,6143.67,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/carmen/6521727,25.0,370.9,medio,PLAZA DE MAIPU,0.5427242525632785,Lider,1.4266892126615751
3652,3864,Puente Alto,3.0,3.0,1.0,,120.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/malveira/6446659,37.0,369.1,medio,PROTECTORA DE LA INFANCIA,0.6596084035462627,Puente Alto ,0.8505154045518192
3653,3865,Providencia,4.0,4.0,2.443019943019943,No,433.0,17950.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/regina-pacis-dinamarca/6279374,41.0,1567.1,crítico,LOS LIBERTADORES,3898.883442417413,Express de Lider,342.29714237761084
3654,3866,Maipú,2.0,1.0,2.0,,121.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/av-portales-1852/6337253,31.0,370.9,medio,PLAZA DE MAIPU,3.283269940817266,Express de Lider,1.76743983481252
3655,3867,El Bosque,3.0,2.0,3.0,,200.0,3969.75,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/18-de-septiembre/6567112,20.0,408.1,medio,PLAZA DE PUENTE ALTO,71.58319609327573,Express de Lider,13.818060875735991
3656,3868,Santiago,3.0,1.0,2.443019943019943,,1125.9585436648158,1512.29,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/nocedal/6682915,1.0,1183.1,crítico,PRINCIPE DE GALES,0.957317982750214,Jumbo Bilbao,1.5756975045996546
3657,3869,San Miguel,4.0,2.0,1.0,No,500.0,12000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/carlos-german-acostatercera-transversal/5503134,24.0,735.9,alto,LOS LIBERTADORES,8818.91589876273,Express de Lider,1906.84783552127
3658,3870,Ñuñoa,3.0,4.0,3.0,No,242.0,10815.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/los-almendros-4275/6742082,45.0,589.1,alto,VILLA FREI,0.9489384056178576,Unimarc,0.9512567883930962
3659,3871,Ñuñoa,3.0,2.0,4.0,,346.0,10300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/juan-moya-morales-1008/4909769,30.0,589.1,alto,GRECIA,1.1952031983784603,Express de Lider,0.8483956726047681
3660,3872,Pudahuel,2.0,2.0,1.0,No,190.0,3570.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/pasaje-el-laso/6128356,19.0,471.9,medio,PUDAHUEL,11.763654364003278,Unimarc,3.7300224523731975
3661,3873,La Pintana,6.0,2.0,2.443019943019943,,100.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/diego-de-almagro/6431402,22.0,421.2,medio,HOSPITAL SOTERO DEL RIO,4.477888177916965,La Pintana,0.3860894536114724
3662,3874,Puente Alto,4.0,2.0,1.0,,130.0,2268.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-arenales-2827/5704094,17.0,369.1,medio,PROTECTORA DE LA INFANCIA,2.599577117958733,Express de Lider,1.534650986869167
3663,3875,Puente Alto,2.0,1.0,2.0,,110.0,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-cocharcas/6682443,22.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
3664,3876,San Bernardo,3.0,1.0,2.0,,450.0,8821.68,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/nogales/6744849,20.0,598.2,alto,LA CISTERNA L2,8.251248873327375,Talagante Plaza ,0.8256298891233661
3665,3877,San Bernardo,3.0,3.0,3.0,No,212.05,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/calle-padre-hurtado-18568/6742017,22.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
3666,3878,Colina,3.0,3.0,2.443019943019943,No,350.0,11790.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/recibimos-ofertas-condominio-los-nogales-2santa-elena/5556886,34.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
3667,3879,Santiago,3.0,2.0,4.0,No,225.0,10900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-tres-antonios/6629443,48.0,1183.1,crítico,ESTADIO NACIONAL,0.3567346861151015,Jumbo Ñuñoa,0.6747871041391605
3668,3880,Pudahuel,3.0,2.0,2.0,,60.0,3623.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/los-tricahues/6431360,60.0,471.9,medio,LAGUNA SUR,0.4683514261065804,Unimarc,1.7098178788368976
3669,3881,Lo Barnechea,5.0,4.0,2.0,,370.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/bludenz-4800/6171167,39.0,276.8,bajo,LOS DOMINICOS,9.6430111310025,Jumbo Los Trapenses ,2.855931841240293
3670,3882,Puente Alto,3.0,2.0,3.0,,110.0,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-quechua-02338/6682359,22.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
3671,3883,Peñalolén,3.0,1.0,1.0,,70.0,2410.21,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/villa-los-naranjos/6744825,34.0,415.5,medio,PLAZA DE PUENTE ALTO,600.8060502353466,Vicuña Mackenna ,6.447549964379755
3672,3884,Santiago,2.0,2.0,2.443019943019943,No,170.0,8440.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/victoriamiguel-leon-prado/5335621,50.0,1183.1,crítico,PLAZA DE ARMAS,0.0577957445561542,Express de Lider,0.2421656996236552
3673,3885,Maipú,2.0,1.0,2.443019943019943,No,70.0,1937.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/av-portales-aglas-naciones/6290900,28.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
3674,3886,Pudahuel,4.0,5.0,2.0,No,100.0,3465.66,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/las-tinajas/6525535,35.0,471.9,medio,BARRANCAS,1.240439436083107,La Travesía,1.2171235715526088
3675,3887,Santiago,7.0,3.0,1.0,,382.0,18000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/artemio-gutierrez-2034-2040/6121795,47.0,1183.1,crítico,ÑUBLE L5,0.9279518022977468,Peñaflor,0.7652088614420176
3676,3888,Pedro Aguirre Cerda,3.0,1.0,1.0,,180.0,2047.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/miguel-davila/3524579,11.0,525.1,alto,CIUDAD DEL NIÑO,1.9720359147884925,Conchalí,1.490099344853007
3677,3889,El Monte,3.0,2.0,2.443019943019943,,1125.9585436648158,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-monte/casa/lago-colico/6675761,2.0,312.7,medio,PLAZA DE PUENTE ALTO,649.3867386083414,"La Cisterna, Paradero 18",3.834827225087376
3678,3890,La Florida,3.0,2.0,1.0,No,108.0,5280.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/lia-aguirre-vicuna-mackenna/4977833,49.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.3024947370789657,Lider,0.2721043793377157
3679,3891,Vitacura,4.0,3.0,4.0,No,640.0,28900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/borde-rio/5154571,45.0,593.7,alto,MANQUEHUE,3.203767524179193,Unimarc,0.4957991754219655
3680,3892,Melipilla,5.0,3.0,6.0,No,5000.0,7260.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/melipilla/casa/melipilla-region-metropolitana/6741918,1.0,474.3,medio,PLAZA DE MAIPU,46.66808542130583,Melipilla ,0.1861441638279274
3681,3893,Ñuñoa,5.0,4.0,3.0,No,489.0,15500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/pedro-aguirre-cerda-con-suarez-mujica-metro-estadio-nacional/6598769,32.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
3682,3894,San Bernardo,3.0,2.0,1.0,No,155.0,3900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/6275457,25.0,598.2,alto,PLAZA DE MAIPU,31.19687457553875,Melipilla ,17.161429945690404
3683,3895,Maipú,4.0,2.0,1.0,,1125.9585436648158,2772.53,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/campos-de-hielo/6167225,2.0,370.9,medio,DEL SOL,1.2044115948308527,La Farfana,1.237817278968557
3684,3896,Macul,4.0,3.0,3.0,,212.0,6850.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/premio-nobel/5085135,32.0,501.9,medio,QUILIN,1.6078060304984696,Lider,1.1416569076479872
3685,3897,Colina,3.0,2.0,2.0,No,95.0,4990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/estancia-liray/6526651,53.0,421.3,medio,LOS LIBERTADORES,16.569930541798918,Talagante Cordillera ,0.6708066324751988
3686,3898,Quilicura,4.0,2.0,2.0,No,125.0,4150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/condominio-piedra-roja/5983041,33.0,409.6,medio,LOS LIBERTADORES,2.747728727491169,Quilicura ,1.4702058486024223
3687,3899,La Florida,5.0,1.0,2.443019943019943,No,120.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/san-jorgediego-portales/6541133,21.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
3688,3900,Pedro Aguirre Cerda,3.0,2.0,2.443019943019943,No,96.0,4110.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/central-pedro-aguirre-cerda/6528151,43.0,525.1,alto,LO VALLEDOR,0.7027719443582048,Carlos Valdovinos,2.145551512864808
3689,3901,La Florida,3.0,2.0,1.0,No,108.0,5280.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/lia-aguirre-vicuna-mackenna/4977857,49.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.3024947370789657,Lider,0.2721043793377157
3690,3903,Lo Barnechea,4.0,3.0,3.0,,701.0,19700.0,https://chilepropiedades.cl/ver-publicacion/venta-nueva/lo-barnechea/casa/monsenor-adolfo-rodriguez/6177864,28.0,276.8,bajo,LOS DOMINICOS,8.466619349674406,Jumbo Los Trapenses ,2.092839469221188
3691,3904,María Pinto,3.0,1.0,2.0,,200.0,2700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maria-pinto/casa/francisco-donoso-165/6744681,14.0,264.3,bajo,PLAZA DE MAIPU,33.7881377071833,Unimarc,12.834474096695232
3692,3905,Las Condes,5.0,4.0,2.443019943019943,No,523.0,21500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/miravalle-paul-harris/6290250,41.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
3693,3906,San Miguel,6.0,3.0,2.0,No,399.0,11972.27,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-franciscollico/2604942,30.0,735.9,alto,LOS LIBERTADORES,8818.91589876273,Express de Lider,1906.84783552127
3694,3907,Santiago,2.0,1.0,2.443019943019943,No,250.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santa-elvira-con-san-francisco/6434010,20.0,1183.1,crítico,PLAZA DE ARMAS,0.0577957445561542,Express de Lider,0.2421656996236552
3695,3908,Huechuraba,6.0,4.0,2.443019943019943,No,450.0,18200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/av-del-parque-la-rinconada/5776253,40.0,536.5,alto,VESPUCIO NORTE,1.7357140243445708,Unimarc,2.9236278376368565
3696,3909,Quilicura,3.0,1.0,1.0,,80.9,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/villa-los-esteros/6559843,31.0,409.6,medio,LOS LIBERTADORES,5.648834982465684,Express de Lider,1.760873586503271
3697,3910,Puente Alto,4.0,1.0,2.0,,80.0,2142.41,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/geranio-del-bosque-2140/6674961,27.0,369.1,medio,ELISA CORREA,2.4493266039265755,Express de Lider,1.8246984617237736
3698,3911,Colina,4.0,4.0,2.443019943019943,No,5000.0,23500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/el-trebol/6066195,5.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
3699,3912,San José de Maipo,4.0,3.0,2.443019943019943,No,1103.0,11000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/camino-del-medio-el-manzano/6741154,10.0,782.4,crítico,PLAZA DE PUENTE ALTO,20.95374475698556,Superbodega Acuenta,17.964677454185246
3700,3913,Ñuñoa,3.0,2.0,2.0,No,151.0,11000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/montenegroechenique/6446466,73.0,589.1,alto,VILLA FREI,0.949040014989006,Express de Lider,0.4252711330307596
3701,3914,Melipilla,4.0,2.0,1.0,No,103.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/melipilla/casa/portugal-melipilla/6518119,23.0,474.3,medio,PLAZA DE MAIPU,46.66808542130583,Melipilla ,0.1861441638279274
3702,3915,La Florida,6.0,4.0,1.0,No,220.0,10560.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/lia-aguirre-vicuna-mackenna/4977879,48.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.3024947370789657,Lider,0.2721043793377157
3703,3916,Lampa,4.0,2.0,3.0,,1125.9585436648158,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/san-damian-2736-valle-grande/6559785,4.0,394.9,medio,LOS LIBERTADORES,1988.4000350466265,Colina,541.6147931694943
3704,3917,Maipú,2.0,2.0,1.0,,180.0,4190.3,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/hielos-del-sur/6067888,23.0,370.9,medio,PLAZA DE MAIPU,4.045756868632068,"El Bosque, Maipú",1.271380421635133
3705,3918,Independencia,6.0,1.0,2.443019943019943,No,279.0,6238.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/casa-en-venta-de-6-dorm-en-independencia/6639082,22.0,561.4,alto,LOS LIBERTADORES,5727.83689961325,Lider,1012.0938177556868
3706,3919,Santiago,4.0,2.0,2.443019943019943,No,360.0,8191.56,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/victoriapedro-lagos/5779127,23.0,1183.1,crítico,LOS LIBERTADORES,6757.788164277624,Lo Campino,15.543641364142232
3707,3921,Maipú,4.0,2.0,2.0,No,128.0,3308.13,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cuatro-poniente-con-francisco-pizarro/6632308,26.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
3708,3923,Santiago,3.0,2.0,1.0,,1125.9585436648158,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pasaje-parque-de-las-flores/6559397,2.0,1183.1,crítico,PROTECTORA DE LA INFANCIA,2.5627610359277235,Express de Lider,1.0720906400642614
3709,3924,Buin,3.0,3.0,2.0,,177.0,4550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/barrio-alto-sacramento/6469697,26.0,435.1,medio,PLAZA DE PUENTE ALTO,20.47522551893628,Unimarc,12.047918569536938
3710,3925,Cerrillos,3.0,2.0,1.0,No,200.0,3560.18,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/los-tilosveracruz/5002695,18.0,729.4,alto,SANTIAGO BUERAS,25.61050223862771,Unimarc,10.622362163030282
