,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango
3430,3627,Lo Barnechea,5.0,4.0,2.443019943019943,No,890.0,30000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-santiago-collegealcalde-delano/6360921,34.0,276.8,bajo
3431,3628,Puente Alto,3.0,1.0,1.0,,120.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/quebrada-honda/6474574,25.0,369.1,medio
3432,3629,Conchalí,6.0,2.0,2.0,,310.0,6200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/avenida-independencia-zapadores/3991580,20.0,492.1,medio
3433,3630,Puente Alto,6.0,4.0,1.0,,120.0,2110.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/rio-volcan-3423/5680654,18.0,369.1,medio
3434,3631,Pudahuel,3.0,3.0,2.0,No,144.0,5143.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/rio-clarillo-con-salar-de-ascotan/6425753,36.0,471.9,medio
3435,3632,Lo Espejo,5.0,2.0,2.443019943019943,No,80.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/av-cerrillospio-xll/3308191,51.0,616.2,alto
3436,3633,Maipú,5.0,2.0,1.0,,120.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maria-estuardo-3795/6734150,25.0,370.9,medio
3437,3634,Huechuraba,4.0,4.0,2.0,No,220.0,8750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/se-acetan-ofertaspedro-fontova/6432655,40.0,536.5,alto
3438,3635,Quilicura,3.0,2.0,2.0,,131.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/pasaje-cerro-costanera/6474019,31.0,409.6,medio
3439,3636,Conchalí,3.0,1.0,2.0,,255.0,5040.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/juncal/6699107,20.0,492.1,medio
3440,3637,Providencia,4.0,2.0,2.443019943019943,,136.0,8905.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/tegualda-1495/6608645,65.0,1567.1,crítico
3441,3639,Providencia,4.113060917523189,2.630757613893783,2.443019943019943,No,335.0,23500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/clinica-manuel-montt-francisco-bilbao/5978641,70.0,1567.1,crítico
3442,3640,Paine,4.0,1.0,2.443019943019943,No,120.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/paine/casa/sa-vicente-amantillas-am/6368772,20.0,328.3,medio
3443,3641,Conchalí,3.0,1.0,2.443019943019943,No,102.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/casa-en-venta-en-conchali/6632550,23.0,492.1,medio
3444,3642,La Florida,4.0,3.0,2.0,,200.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/ponce-de-zamora/6316573,28.0,541.5,alto
3445,3643,Maipú,2.0,1.0,2.0,,101.0,2804.03,https://chilepropiedades.cl/ver-publicacion/venta-nueva/maipu/casa/rabat/6698816,28.0,370.9,medio
3446,3644,La Florida,4.0,4.0,2.0,,137.0,6100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/palena-2856/6154658,45.0,541.5,alto
3447,3645,Lo Barnechea,7.0,3.0,2.0,No,1016.0,11610.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-trapenses/6532629,11.0,276.8,bajo
3448,3647,Huechuraba,4.0,2.0,2.443019943019943,No,167.0,3530.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/fabian-oyanedel/4112448,21.0,536.5,alto
3449,3648,Colina,3.0,2.0,2.443019943019943,No,150.0,2930.06,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/la-araucaria-de-chile-agaconcagua/6519598,20.0,421.3,medio
3450,3649,San Bernardo,3.0,2.0,1.0,,70.0,2650.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/monte-rex/6465973,38.0,598.2,alto
3451,3650,Quilicura,4.0,2.0,2.0,,350.0,5040.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/humberto-caro/4863233,14.0,409.6,medio
3452,3651,Estación Central,3.0,2.0,2.0,,226.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/aeropuerto-con-5-de-abril/6046673,20.0,793.1,crítico
3453,3652,Lo Barnechea,5.0,5.0,3.0,No,475.0,30000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-lo-barnechea/6359052,63.0,276.8,bajo
3454,3653,El Bosque,2.0,2.0,3.0,No,157.0,3812.22,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/yc-luis-barros-borgonoyc-gral-korner/5579140,24.0,408.1,medio
3455,3654,Vitacura,4.0,3.0,2.0,No,530.0,21900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/av-san-josemaria-escriva-de-balaguer/5050621,41.0,593.7,alto
3456,3655,Quilicura,3.0,2.0,2.443019943019943,No,88.0,2898.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/nan-kinnva-delhi/5838199,33.0,409.6,medio
3457,3656,Recoleta,5.0,2.0,1.0,,120.0,3777.57,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/santa-alicia/6470531,31.0,962.8,crítico
3458,3657,Santiago,2.0,1.0,1.0,,90.0,2100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/san-hugo-1160/6698654,23.0,1183.1,crítico
3459,3658,Santiago,3.0,2.0,2.443019943019943,,175.0,5200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/davila-larrain/6319189,30.0,1183.1,crítico
3460,3659,Puente Alto,5.0,1.0,1.0,No,90.0,1701.32,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6211093,19.0,369.1,medio
3461,3661,Colina,5.0,1.0,1.0,No,500.0,2741.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/mrautopista-los-libertadoresvilla-el-olivar-de-chacabuco/6033077,5.0,421.3,medio
3462,3662,Lampa,4.0,4.0,2.0,No,5500.0,11000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/camino-santa-saracondominio-quilquenbatucolampa/6632425,2.0,394.9,medio
3463,3664,Pudahuel,3.0,3.0,2.0,,458.0,11000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles/6698621,24.0,471.9,medio
3464,3665,Puente Alto,4.0,1.0,1.0,,88.0,2095.15,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/monitor-2850/6304487,24.0,369.1,medio
3465,3667,Quilicura,3.0,2.0,1.0,No,130.0,4050.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/avda-las-torres/6542276,31.0,409.6,medio
3466,3668,Renca,4.0,2.0,3.0,No,141.0,4605.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/la-punta/5980466,33.0,479.8,medio
3467,3669,Santiago,4.0,1.0,2.443019943019943,No,215.0,4550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/conferencia-1350/6204781,21.0,1183.1,crítico
3468,3670,Independencia,7.0,4.0,2.0,,267.0,9360.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/lafayette/6442724,35.0,561.4,alto
3469,3671,Santiago,6.0,2.0,2.443019943019943,,214.0,4379.33,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/avenida-mexico/6315982,20.0,1183.1,crítico
3470,3673,Vitacura,5.0,5.0,6.0,No,1450.0,38000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/luis-pasteur-sta-maria-de-manquehue-plano/5154428,26.0,593.7,alto
3471,3674,Las Condes,6.0,2.0,2.0,No,172.0,14200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/cuenca/6526000,83.0,465.6,medio
3472,3675,La Reina,6.0,5.0,2.443019943019943,No,1000.0,22000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/julia-bernsteinalvaro-casanova/5107272,22.0,565.4,alto
3473,3676,Puente Alto,3.0,2.0,1.0,No,200.0,4820.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/paso-alto-orienteportezuelo-del-cepo/6425678,24.0,369.1,medio
3474,3677,La Cisterna,3.0,1.0,1.0,,280.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/ciencias-6500/6465934,16.0,794.1,crítico
3475,3678,Santiago,3.0,3.0,2.0,,150.0,5671.08,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/parque-central-ciudad-satelite/6692868,38.0,1183.1,crítico
3476,3679,Maipú,4.0,3.0,2.0,,114.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/pastor-jose-torres-grosa/5871232,35.0,370.9,medio
3477,3680,El Bosque,6.0,2.0,1.0,,150.0,2930.06,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/riquelme-600/5841656,20.0,408.1,medio
3478,3681,La Florida,3.0,3.0,6.0,No,1200.0,8979.21,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/condominio-santa-sofia-de-lo-canas-la-florida/5437610,7.0,541.5,alto
3479,3682,San Bernardo,3.0,1.0,2.443019943019943,No,82.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/general-carrera-metrotren-cinco-pinos-amav-portales-am/6448504,38.0,598.2,alto
3480,3683,Las Condes,4.0,3.0,2.0,No,363.0,28700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colegio-villa-maria-y-verbo-divino/5388423,79.0,465.6,medio
3481,3684,San Bernardo,2.0,1.0,2.0,,90.0,1984.88,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo/6732931,22.0,598.2,alto
3482,3685,Lo Prado,3.0,1.0,1.0,,162.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/dorsal-5509/6692780,25.0,585.2,alto
3483,3686,Curacaví,3.0,1.0,1.0,,74.52,2266.0,https://chilepropiedades.cl/ver-publicacion/venta-nueva/curacavi/casa/casa-2-lucia-lopez-sasso-n-1291-villa-paulita-ll/5407645,30.0,500.1,medio
3484,3687,Colina,5.0,3.0,2.443019943019943,No,5000.0,27000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/km-41-por-autopista-los-libertadores-salida-chacabuco-casas-de-chacabuco/6747591,5.0,421.3,medio
3485,3688,Peñalolén,5.0,4.0,2.0,No,219.0,8900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/antupiren/6639497,41.0,415.5,medio
3486,3689,Las Condes,3.0,1.0,3.0,No,270.0,7561.44,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/padre-hurtado-surcolon/5771549,28.0,465.6,medio
3487,3690,Lo Barnechea,5.0,5.0,3.0,No,855.0,30800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/alcalde-delano-el-tranque-la-dehesa-antigua/5978838,36.0,276.8,bajo
3488,3692,Providencia,4.0,2.0,1.0,,256.0,18903.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/avenida-salvador/6418843,74.0,1567.1,crítico
3489,3693,Santiago,3.0,1.0,2.0,,80.16,2434.0,https://chilepropiedades.cl/ver-publicacion/venta-nueva/santiago/casa/casa-32-pasaje-6-n2040-curacavi-villa-paulita-ll/5819670,30.0,1183.1,crítico
3490,3694,Colina,6.0,4.0,2.443019943019943,No,4500.0,13500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/a-25-minutos-de-santiago-casas-de-chacabuco/6747559,3.0,421.3,medio
3491,3696,Peñaflor,3.0,1.0,2.443019943019943,No,138.0,1575.3,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/casa-2-pisos-en-villa-el-amanecer/5776113,11.0,284.4,bajo
3492,3697,Macul,6.0,3.0,2.443019943019943,No,195.0,8500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/los-cedroslos-platanos/6624529,44.0,501.9,medio
3493,3698,Puente Alto,3.0,1.0,2.0,,110.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/c-el-maiten-210/6465343,26.0,369.1,medio
3494,3699,Pudahuel,4.0,3.0,3.0,,283.0,10800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/av-los-molinos-1802/6657837,38.0,471.9,medio
3495,3700,Conchalí,6.0,1.0,1.0,No,168.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/calle-cristina-4436-con-av-principal/6592999,27.0,492.1,medio
3496,3701,Paine,4.0,2.0,5.0,No,5250.0,4419.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/paine/casa/paine/6747156,1.0,328.3,medio
3497,3702,San Bernardo,3.0,3.0,2.443019943019943,No,108.0,3600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/general-urrutianueva-barros-arana/6537363,33.0,598.2,alto
3498,3703,La Reina,4.0,3.0,1.0,No,1343.0,23000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/padre-hurtadovalenzuela-puelma/3170405,17.0,565.4,alto
3499,3704,Colina,3.0,3.0,1.0,Sí,163.0,4650.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/los-alamos-amav-costanera-poniente-am/6045712,29.0,421.3,medio
3500,3705,San Ramón,3.0,1.0,1.0,,105.0,1417.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/pje-cinco-1775/6354210,14.0,488.3,medio
3501,3706,La Florida,3.0,2.0,1.0,,115.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/sta-raquel-10888/6385626,21.0,541.5,alto
3502,3707,Las Condes,6.0,5.0,3.0,,270.0,27500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/av-plaza-570/5945298,102.0,465.6,medio
3503,3708,San Miguel,4.0,2.0,2.443019943019943,No,403.0,9451.8,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/magdalena-vicunabarcelona/6747145,23.0,735.9,alto
3504,3709,Quilicura,5.0,3.0,2.0,No,194.0,5986.14,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/millantu/5542079,31.0,409.6,medio
3505,3710,Las Condes,5.0,5.0,3.0,No,620.0,28900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/el-remanso-san-carlos-de-apoquindo/5716837,47.0,465.6,medio
3506,3711,Maipú,5.0,2.0,1.0,,200.0,5356.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/parque-central-ciudad-satelite/6732862,27.0,370.9,medio
3507,3712,Puente Alto,3.0,2.0,2.0,,137.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/rio-claro-con-los-toros/6104046,28.0,369.1,medio
3508,3713,Maipú,2.0,1.0,2.443019943019943,,216.0,2583.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/los-pioneros-874/5461254,12.0,370.9,medio
3509,3714,Colina,3.0,3.0,2.0,,312.0,6800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/los-diaguitas-21559/6588796,22.0,421.3,medio
3510,3715,Puente Alto,3.0,2.0,2.0,No,199.0,5356.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-concha-y-toro/6746999,27.0,369.1,medio
3511,3716,La Reina,4.0,3.0,2.443019943019943,No,400.0,16900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/barrio-principe-de-gales/6541830,42.0,565.4,alto
3512,3717,La Florida,5.0,2.0,1.0,No,200.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/doctor-sotero-del-riosanta-amalia/4936161,22.0,541.5,alto
3513,3718,San Bernardo,2.0,1.0,2.443019943019943,No,43.0,1260.24,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/departamento-en-venta-en-block-3-en-villa-angelmo/6632517,29.0,598.2,alto
3514,3719,Santiago,4.0,2.0,2.0,,171.0,4032.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/roque-esteban-scarpa-straboni-2329/4743852,24.0,1183.1,crítico
3515,3720,Santiago,4.0,3.0,2.0,,5026.0,16500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/camino-a-zapallar-parcelacion-los-cristales-lote-20-curico/6692328,3.0,1183.1,crítico
3516,3721,Maipú,3.0,2.0,1.0,,90.0,3489.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/eugenio-pozo-silva/6588720,39.0,370.9,medio
3517,3722,Macul,5.0,1.0,3.0,No,195.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/siria/6644422,25.0,501.9,medio
3518,3723,Talagante,4.0,3.0,2.443019943019943,No,5006.0,12900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/talagante/casa/santa-adrianaautopista-del-sol/2832783,3.0,399.3,medio
3519,3724,Lo Barnechea,2.0,2.630757613893783,2.443019943019943,No,229.0,17950.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-pie-andino/5714656,78.0,276.8,bajo
3520,3725,Peñalolén,6.0,6.0,2.443019943019943,No,162.0,2672.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/gran-oportunidad-inversionistas-6d-con-bano-y-cocina-independientes/5710751,16.0,415.5,medio
3521,3726,San Miguel,4.0,2.0,1.0,,245.0,6950.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/cuarta-transversal/6080373,28.0,735.9,alto
3522,3727,Pudahuel,4.0,3.0,1.0,,173.0,6200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/av-del-canal-20969/6588424,36.0,471.9,medio
3523,3728,Lo Barnechea,6.0,5.0,3.0,,739.0,26000.0,https://chilepropiedades.cl/ver-publicacion/venta-nueva/lo-barnechea/casa/camino-huinganal/6691867,35.0,276.8,bajo
3524,3729,Quinta Normal,5.0,1.0,2.443019943019943,No,250.0,4000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/nunez-de-balboa/6746821,16.0,745.1,alto
3525,3731,Las Condes,3.0,4.0,3.0,No,300.0,17990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hermanos-cabot-capitan-crosbie/5496321,60.0,465.6,medio
3526,3732,Quilicura,3.0,1.0,1.0,No,144.0,3875.24,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/mr-55208-av-bernardo-ohiggins-mrmr-del-trigal/5981188,27.0,409.6,medio
3527,3733,Buin,3.0,2.0,1.0,,112.0,2488.97,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/ribera-sur/5052924,22.0,435.1,medio
3528,3734,Maipú,4.0,3.0,2.0,,140.0,5510.4,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cam-el-bosque-221/6370399,39.0,370.9,medio
3529,3735,Santiago,3.0,1.0,1.0,,132.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pje-los-trenes-4513/6691060,31.0,1183.1,crítico
3530,3736,Peñalolén,4.0,1.0,1.0,No,92.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/yc-53772-av-las-torresyc-53772-los-verdurelos/5496004,27.0,415.5,medio
3531,3737,Macul,3.0,1.0,2.443019943019943,No,162.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/purranquejorge-gonzalez-bastias/5002732,29.0,501.9,medio
3532,3738,Colina,3.0,2.0,2.443019943019943,No,70.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/barrio-portezuelo-aggeneral-san-martin/6290892,61.0,421.3,medio
3533,3739,La Florida,3.0,5.0,2.443019943019943,No,1000.0,44000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/panama-con-santa-julia/2658528,44.0,541.5,alto
3534,3740,Macul,3.0,1.0,1.0,,140.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/cardenal-carlos-oviedo-cavada-4755-casa-d-villa-universidad-catolica-macul-santiago/5857969,33.0,501.9,medio
3535,3741,Conchalí,3.0,3.0,3.0,,200.0,6773.79,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/eibar-1542/3166902,34.0,492.1,medio
3536,3742,Lo Barnechea,4.0,4.0,3.0,,1369.0,1.56,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-huinganal/6690624,0.0,276.8,bajo
3537,3743,Lo Barnechea,5.0,4.0,2.0,No,378.0,14490.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pie-andino/6328016,38.0,276.8,bajo
3538,3744,Independencia,7.0,2.0,2.443019943019943,No,475.0,9166.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/av-independenciabelgica/5848581,19.0,561.4,alto
3539,3745,Lo Barnechea,4.0,4.0,1.0,No,1600.0,32600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/cerro-la-palomacerro-punta-de-damas/3725098,20.0,276.8,bajo
3540,3746,Peñaflor,5.0,4.0,2.0,No,5050.0,14900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/colonia-alemana-penaflor/6367812,3.0,284.4,bajo
3541,3747,Puente Alto,3.0,2.0,1.0,,113.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/san-francisco-2255/5453944,26.0,369.1,medio
3542,3748,Conchalí,3.0,1.0,2.443019943019943,,115.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/alemania/3604008,21.0,492.1,medio
3543,3749,Lo Barnechea,6.0,6.0,4.0,,1250.0,27800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-dehesa/6690328,22.0,276.8,bajo
3544,3750,Maipú,2.0,1.0,1.0,,114.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/simon-bolivar/5689112,25.0,370.9,medio
3545,3751,Colina,4.0,4.0,4.0,No,607.0,14750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenida-padre-sergio-correa/6746702,24.0,421.3,medio
3546,3752,El Bosque,3.0,4.0,4.0,No,280.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/yc-51509-gran-av-jose-miguel-carrerayc-51509-rossini/4961157,28.0,408.1,medio
3547,3753,La Florida,3.0,2.0,4.0,No,500.0,8979.21,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/brasil-con-rojas-magallanes/6446939,18.0,541.5,alto
3548,3754,Maipú,4.0,3.0,1.0,No,90.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-original-con-pasaje-santa-flor-sur/6632001,47.0,370.9,medio
3549,3755,Colina,3.0,2.0,1.0,,123.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/tamarindo/5045743,31.0,421.3,medio
3550,3756,Cerrillos,4.0,1.0,4.0,,281.0,6301.2,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/las-americas-484/6068165,22.0,729.4,alto
